GENDER	POVRTY	RACE	KINDER1	FMOTOR	GMOTOR	SCONTROL	INTERP	EXTERN	INTERN	GENERAL	MATH7	MOM_ED
1	1	3	1	6	8	2	2	2	2.25	17	1.22	3
2	2	3	1	8	7	3.75	3.4	1	1	12	1.35	1
2	2	1	1	8	6	2.75	2.8	1.6	1.75	24	1.36	4
2	2	4	1	8	6	3.25	3	1	1	30	1.91	5
2	2	4	1	8	6	3	2.2	1	2.75	30	2.07	6
2	2	4	1	8	8	3	2.5	1.4	1	28	1.32	5
2	2	1	1	5	1	3.25	1.8	1.6	2.5	34	1.78	6
2	2	3	1	6	7	3	2.2	1.8	1.5	15	1.54	3
2	2	1	1	2	6	2.5	2.8	3	3.25	12	0.63	3
1	2	1	1	4	5	4	3.8	1.8	2	27	1.15	6
2	1	4	1	7	8	2.67	2	2	3	10	0.94	2
2	2	4	1	8	6	2.33	3	1.2	1	26	1.73	5
1	2	4	1	8	5	2.67	2.8	1.4	1	13	2.09	7
2	2	4	1	9	8	3.5	3.6	1.2	1.25	14	1.79	3
2	2	4	1	8	2	3.5	3.6	1	1.25	16	2.03	6
1	2	4	1	3	7	2.75	3.6	2	1.25	24	0.83	6
2	2	4	1	1	3	2.75	3	1.6	1.25	15	1.02	6
1	2	1	1	8	4	3.5	2.8	1.8	1	19	1.74	6
2	2	1	1	7	4	3.75	4	2	1.5	33	2.41	6
2	2	1	1	8	8	3.75	4	1	1	31	1.46	3
2	2	4	1	7	4	3.25	3	1.4	1	13	1.26	3
1	2	3	2	4	6	2.5	2.2	3	2.25	10	0.31	3
2	2	3	1	8	8	3.33	3.8	1	1.33	14	1.97	2
2	2	4	1	6	8	3.25	3	1	2	20	1.88	5
1	2	1	1	7	8	2.25	3	1.8	1.75	27	1.66	5
2	2	4	1	8	8	3.5	2.8	1.8	2	23	1.41	5
2	2	4	1	7	7	3.25	4	1	1	30	2.55	6
2	2	3	1	8	8	3.25	3.6	1.2	1	21	1.78	5
2	2	4	2	6	8	2.25	3	1	1.5	20	1.39	6
1	2	4	1	3	6	3.5	4	1	1	28	1.9	3
1	2	4	1	6	7	2.75	2.4	1	2	21	1.69	5
1	2	4	2	8	8	3.5	4	1	1.25	35	1.8	6
2	2	4	1	5	6	3.25	3.4	1.4	1	27	1.43	6
2	2	4	1	5	6	1.75	2	2.2	2	18	1.38	4
2	2	3	1	7	5	3.67	3.8	1	1	16	1.56	5
2	2	3	1	5	6	3.25	3.6	1.6	1.25	24	1.34	5
1	2	3	1	5	5	3.5	3	1.2	1.75	17	1.51	2
2	2	3	1	8	6	4	3.2	1	1	18	1.36	6
1	2	3	1	1	2	1.75	1.6	2.2	1.5	9	1.25	3
2	2	3	1	5	6	3.25	2.6	1	2.33	11	1.01	2
2	2	4	1	9	8	3.5	3.6	1.4	1.25	29	1.98	7
1	2	3	1	5	6	2.5	2.4	2.2	2.25	15	1.29	3
2	2	1	1	9	2	4	3.75	1	1	23	1.7	5
2	2	1	1	7	5	2.67	3	1.5	1	26	1.6	5
1	2	1	1	9	6	3.67	3.25	2.2	1	26	1.71	3
2	2	1	1	8	5	3	2.4	1.6	2	25	0.8	5
2	1	3	1	7	8	2	2.2	2.8	2.25	15	1.36	5
2	1	1	1	8	6	2.75	2.6	2.2	1.25	15	2.14	3
2	2	1	1	9	8	3	2.8	1.2	1	23	2.09	3
1	2	3	1	7	7	3	3.8	1	1.25	25	1.56	5
2	2	3	1	7	8	2.5	3.2	1.4	1.25	19	1.41	6
1	2	4	1	9	8	2.25	2.2	1.75	1.25	17	1.38	9
2	2	3	1	7	4	2.5	3	1.8	1.25	21	1.18	3
1	2	4	1	7	8	3	3.6	1	1.25	18	2.27	2
2	2	1	1	9	7	2.75	3.2	1.25	1.5	22	1	3
2	2	1	1	8	8	3	3.2	1.25	1.25	27	1.85	5
1	2	4	1	7	5	3	3.2	1.2	1.25	37	1.68	6
2	2	3	1	9	8	2.75	3	1	1.25	13	0.84	3
2	2	1	1	5	5	2.75	3.2	1	1.25	17	0.84	5
1	2	3	1	4	7	3	3	1.2	1.25	25	1.8	9
1	2	1	1	4	7	2.5	3	1	1.25	29	1.76	5
1	2	3	1	9	7	2.5	3	2	1.25	18	1.79	5
2	2	1	1	9	8	2.75	3.4	1	1.25	34	1.78	6
1	1	3	1	7	8	3.5	3.8	1	1	12	1.41	1
2	2	4	1	9	8	3.25	2.8	1.6	1.75	25	1.71	5
1	2	3	1	4	8	2.25	2.2	1.8	2	11	1.3	3
2	2	1	1	5	6	3.75	3.2	1.8	1.25	25	1.53	3
1	2	3	1	1	6	3.5	3	1	1	12	1.09	3
1	2	3	1	9	3	3.25	3	1.4	1.5	15	1.23	3
2	1	3	1	7	5	2.25	2	2.2	2.25	21	1.29	3
2	1	3	1	7	7	2.5	2.6	1.6	1.25	20	2.18	1
2	2	3	1	7	8	3.75	3.8	1	1.25	26	1.5	3
2	2	1	1	5	6	3.75	3.8	1	1.5	28	1.19	3
2	2	1	1	5	4	3.75	3.6	1.2	1.25	16	1.71	4
1	2	3	1	8	8	2	2.6	2.6	1.25	15	1.41	5
2	1	3	1	3	8	2	2	3.6	2.5	13	0.86	5
2	2	3	1	5	3	3	3.4	1	1.25	15	1.59	3
2	2	4	1	5	6	2.25	2.4	1.4	1.25	16	1.25	6
1	2	3	1	7	8	2	2	2.6	2	19	1.11	5
1	1	3	2	5	8	2	2.2	2	1.25	18	1.08	2
2	2	2	1	7	6	3.5	3.2	1	1.25	24	0.96	5
1	2	2	1	5	5	2.5	2.2	1.2	1.25	15	0.64	6
2	2	2	1	6	5	2	2	2.2	1.25	18	0.92	6
1	2	2	1	9	6	2	2	2.4	2	21	1.56	5
2	2	2	1	3	5	2.75	3.2	1.8	1	18	0.92	3
2	2	3	1	8	8	2.75	3.4	1.8	1	16	1.16	5
2	2	4	1	3	8	2.5	2	2.4	1.25	21	1.27	6
1	2	4	1	6	8	2.25	2.2	3.6	2.5	24	1.99	9
2	2	4	1	7	8	3.75	3.8	1.4	1.25	31	1.75	9
2	2	4	1	7	8	2.25	2.6	3	2.25	16	1.53	3
1	2	4	1	7	8	3.5	3.6	1	2	30	1.73	6
1	2	1	1	3	6	3.25	3.8	1.8	1	33	1.43	5
2	2	1	1	9	8	4	3.8	1.2	2	40	2.1	9
2	2	1	1	7	7	2	2.6	3	2.5	29	1.9	8
2	2	1	1	7	8	3.5	3.4	1.6	2.25	37	1.77	5
1	2	1	1	6	8	3.5	3.4	1	1.25	31	2.29	6
2	2	1	1	9	8	3	3.6	1.8	1.25	26	2.28	6
1	2	1	1	9	8	3	3	2	1.5	27	2.39	9
2	1	4	1	6	3	3	3.25	1	1.25	10	1.49	3
1	1	4	1	9	4	3	2.8	1	1	11	1.86	3
2	1	3	1	4	8	2.67	2.75	1	1	20	0.84	3
2	2	3	1	9	8	3.33	3.6	1	1.5	12	1.57	2
1	2	3	1	5	6	4	3.4	1.4	1.25	33	1.99	9
2	2	3	1	6	8	3.75	3.2	1	1.25	21	2.14	6
1	1	3	1	2	6	2	2	1.75	1.75	10	0.8	1
2	1	3	1	8	4	2.75	2.75	1.6	1.25	27	2.03	2
1	1	3	1	4	4	2.75	2.5	2	1.25	26	1.31	1
2	1	2	1	6	3	2	2	2	1.5	12	0.72	3
2	1	3	1	5	6	3.75	4	1	1.25	13	0.91	4
1	2	3	1	7	8	2.75	3.5	2.2	1.5	21	1.42	3
1	2	1	1	4	4	4	3.8	1	1	19	1.82	8
2	2	4	1	5	8	3	3	1.6	1	12	1.44	6
1	2	4	1	8	6	3.25	2.8	1	1.5	34	1.94	5
2	2	3	1	4	2	2.33	2.8	1	1	11	1.21	3
1	2	1	1	4	6	3	3	1.6	1	14	1.41	2
1	2	1	1	2	6	3	2.75	1.2	1.75	28	2.09	5
2	2	1	1	8	6	2.75	3.2	1.4	1.25	35	2.04	6
1	2	3	1	5	6	2.25	2	2	2	15	2.41	5
1	2	4	1	9	8	3	3.6	1.2	1.25	24	1.4	6
1	2	3	1	5	4	2.33	2	1	3.75	19	1.3	6
1	2	1	2	4	6	3.75	3.4	2	1.5	17	1.02	5
2	2	1	1	9	8	3.33	3.6	1.25	1	39	1.55	6
1	2	3	1	8	2	3	2.8	2.2	2	16	1.23	3
2	2	1	1	8	8	2.33	2.4	1	1	31	2.2	6
2	2	1	1	7	5	1.67	2	3.6	2.5	18	0.99	6
2	1	3	1	8	8	3.67	4	1.4	1.25	18	1.46	2
1	2	2	1	7	5	2.25	2.6	3	1.25	14	0.74	5
2	2	2	1	6	7	3.25	3	1.2	1.25	10	0.73	5
1	1	2	1	6	3	3.75	3.6	1	1.25	22	1.28	3
2	2	2	1	6	6	2	2.2	2.4	1.5	19	0.99	5
2	2	2	1	4	8	2	2	2.4	2	11	1.05	5
2	2	1	1	6	6	3.75	3.8	1.2	1.75	31	1.73	9
1	2	1	1	8	8	4	3.4	1.2	1	29	1.81	8
2	2	3	1	6	8	3.5	3	2	1.5	23	1.31	5
1	2	1	1	6	4	2	2	2.4	2	36	1.61	3
1	2	1	1	8	8	3.5	3.8	1.4	1	24	1.84	9
2	2	3	1	6	5	2.5	2.6	2	1.5	24	1.65	5
1	2	3	1	6	7	2.5	2.6	1.6	1	14	1.37	7
1	2	1	1	8	2	2	2.2	2.8	1	25	1.6	5
2	2	1	1	4	8	2.25	2.4	1.8	2.67	26	1.56	3
1	2	3	1	8	8	3.5	2.8	1.4	2	18	1.85	5
1	1	4	1	6	7	3.25	3.2	1.2	1.5	19	1.86	1
2	2	3	1	8	6	3.5	3.4	1	2.25	24	1.98	3
2	2	4	1	9	4	3	2.4	1.8	1.75	21	1.55	6
1	2	4	1	9	8	2.75	2.25	1.8	1	27	1.86	6
1	2	4	1	8	8	2	2	2	1.25	24	2.19	3
2	2	4	1	4	8	2.75	2.2	1	4	19	1.26	6
2	2	4	1	6	8	3.5	2.8	1	3.5	26	1.2	6
2	2	4	1	8	8	3.25	3.2	1	1.5	13	1.95	6
2	2	3	1	4	7	3.25	3.2	1	1	25	1.16	5
2	1	4	1	5	8	3.75	3.2	1	1.25	15	1.3	3
1	1	3	1	2	4	3	2.2	1	2.5	9	0.98	1
2	2	1	1	4	7	3.75	3.6	1	1.25	20	2.17	3
1	1	3	1	3	7	2.5	2.6	3.2	3.25	10	0.49	2
2	1	1	1	7	8	2.75	3	2	1.75	25	2.05	6
2	2	1	1	8	2	2.75	3	2	1.25	19	1.59	3
1	2	4	1	7	7	3	3	1	2.75	12	1.59	3
1	1	4	1	9	6	2	2	2.4	1	22	1.96	6
2	2	3	1	5	8	3.75	4	1	1.25	25	1.25	3
1	2	3	1	3	7	2.75	3	1.4	1	25	1.75	5
1	2	3	1	8	6	2.5	3.2	1.8	1.25	29	1.93	3
2	2	1	1	7	5	2.75	2.4	2	2	29	1.44	8
2	2	1	1	3	6	2.75	2.6	2	1.75	26	2.02	5
2	2	4	1	8	8	3.25	3	1	1	23	1.83	5
1	2	4	1	8	5	3	3	1	1	27	1.55	9
1	2	1	1	6	8	3	3	1	1	31	1.56	6
2	2	1	1	6	6	3.25	3	1	1.25	26	0.87	6
1	2	1	1	9	8	3	3	1	1	24	1.56	5
1	2	1	1	6	8	3	3	1.2	1	32	1.45	5
1	2	1	1	8	6	3	3	1.4	1	29	1.4	5
1	2	1	1	6	5	3	3	1	1	34	1.98	6
2	2	1	1	8	8	3.25	3.2	1	1	32	1.58	5
2	2	3	1	3	8	3	3	1	1.25	19	1.65	5
2	2	1	1	7	8	3.25	3.4	1.4	1.25	16	1.05	6
2	2	1	1	7	6	3.25	3.2	1	1	26	1.95	6
1	2	3	1	3	7	3.25	3	1.2	1.25	36	1.81	6
1	2	1	1	9	8	3.25	3.2	1	1.25	25	1.35	4
2	2	1	1	4	8	3.75	3.8	1.4	1	24	0.89	3
1	2	3	1	3	4	2.25	2.4	1.6	1.25	15	1.26	3
2	2	1	1	7	7	3.75	3.4	1.6	1.25	19	0.94	5
1	2	3	1	6	8	3.75	3.8	1	1.25	17	1.16	3
1	2	3	1	7	7	3	3	1.2	2.25	18	1.52	5
1	2	3	1	7	8	1.75	2.25	3.4	1.5	27	1.82	6
1	2	3	1	7	4	3	3	1.8	1.5	40	1.64	3
2	2	1	1	6	8	2.75	2.75	2.2	1.75	32	1.75	4
2	2	3	1	4	4	3	3.2	1.2	1	22	1.28	2
2	2	1	1	6	7	3.75	3.2	1.2	1.5	21	1.06	5
2	2	3	1	6	8	2.25	2.6	3	2	22	1.03	5
2	2	1	1	6	8	3.5	3.6	1	1	18	1.46	5
1	2	4	1	9	7	2.25	2	1.8	1.75	35	2.37	9
2	2	4	1	8	8	3	3	1.2	1	31	2.07	6
2	2	4	1	9	5	2.75	2.6	1.2	1.75	18	1.89	9
2	2	3	1	8	8	3	3.2	1.2	1	33	1.71	8
1	2	3	1	8	6	2.25	2.4	1.8	1.5	38	1.88	6
2	2	1	1	4	7	3.5	3	1.2	1.25	28	1.58	6
2	2	3	1	9	8	3	3.2	1.2	1.5	27	1.48	6
1	2	1	1	8	7	3.25	3.2	1.2	1	27	1.22	6
2	2	1	1	8	7	2.75	2.8	1.2	1.5	40	1.92	6
1	2	1	1	7	7	2	2.2	2	1	35	2.34	9
1	2	1	2	5	7	2.25	2	1.5	1.75	36	1.4	6
1	2	3	1	9	7	2	2.2	2	1.25	19	1.91	2
2	2	1	2	8	7	2.25	2	2	2	31	1.64	5
1	2	1	1	9	6	2.5	2.2	1.2	1	35	1.86	7
2	2	4	1	8	8	3.5	3.8	1	1.25	32	2.23	6
2	2	1	1	6	8	3.5	3.4	1.25	1	33	2.28	6
2	2	4	1	7	8	4	4	1	1.25	30	1.85	9
1	2	4	1	8	8	3	3	1.6	1	34	2.55	8
2	2	1	1	7	8	3	3	1.8	1	26	1.87	6
2	2	1	1	9	7	4	4	1	1.25	38	2.38	6
2	2	1	1	8	7	3.5	3.2	1.4	1	42	2.55	9
1	2	1	1	8	7	3	3.2	1.4	1	37	2.12	5
2	2	1	1	3	8	2.25	2.8	1.8	1.25	32	1.8	5
1	2	1	1	6	7	3.25	3	1.2	1.25	35	2.04	8
2	2	1	1	8	8	3.25	2.8	1	1.25	32	2.02	9
1	2	3	1	8	8	3.25	3.4	2	1.25	38	1.67	5
1	2	1	1	6	7	4	4	1	1	33	2.04	6
1	2	1	1	7	6	3.25	2.25	1	2.33	27	1.98	5
1	2	3	1	1	5	2	1.8	2.5	1.75	15	0.98	5
2	1	3	1	5	8	3.75	3.5	1	1.5	12	1.36	5
1	2	3	1	8	6	2.75	2.25	1.8	1.5	15	0.64	3
2	2	4	1	8	2	1.75	3	1.4	1.25	15	1.91	1
1	1	4	1	9	8	3.25	2.4	1.2	1	17	2.17	3
2	2	3	1	7	4	3.25	2.6	1	1.25	20	0.94	3
2	1	3	1	5	8	3.5	3.6	1.2	1.25	11	1.58	3
1	1	3	1	7	7	3.25	2.8	1	1	20	1.79	1
2	2	3	1	9	8	3	3	1	1.25	23	0.89	5
1	2	3	1	8	8	3.25	3	1.6	1	16	1.69	5
1	2	3	1	3	8	2.5	2.6	2.6	1.25	17	1.02	4
1	2	3	1	6	8	3.25	3	1	1	24	1.5	3
2	2	3	1	6	8	3.25	3	1	1	25	0.4	5
2	2	3	1	6	5	3.25	3	1	1	14	1.21	5
2	2	3	1	8	7	3.25	3	1	1	19	1.34	3
1	2	3	1	6	8	3.25	3	1	1	16	1.73	1
1	2	4	1	6	1	2.25	3	2.8	1	16	0.58	8
1	2	1	1	7	5	3.25	3	1.2	1	19	1.78	5
2	2	3	1	7	7	3.25	3	1	1	30	1.48	6
1	2	3	1	7	6	4	3.8	1	2.25	30	1.55	5
2	2	4	1	8	5	3.25	2.6	1.4	2	22	2.09	8
2	2	3	1	7	8	3.5	3	1.2	2	28	1.6	5
2	2	1	1	6	3	2.75	3	1.8	1.75	13	1.3	6
2	2	1	1	8	8	4	4	1	1	28	1.77	6
2	2	4	1	8	7	4	4	1	1	30	2.2	8
1	2	1	1	9	8	3.67	3.4	1.2	1.75	26	1.82	5
2	2	1	1	7	7	3.5	2.8	1.2	1.25	15	1.15	3
1	2	3	1	9	8	3.25	3.2	1.2	1.25	34	2.55	5
1	2	1	1	3	8	2.5	2.6	2	1.25	12	1.6	6
2	2	1	1	7	6	2.75	3	1.6	1.25	22	2	5
2	2	1	1	7	8	3.5	3.2	1.2	1	31	1.75	7
2	2	1	1	9	8	3.5	3.4	1.2	1	34	1.84	5
2	2	1	1	6	7	3.5	3.2	1.2	1	26	1.87	5
2	2	1	1	7	5	3.25	3.6	1.8	1	24	0.93	5
1	2	1	2	8	7	4	4	1	1	26	2.17	6
2	2	3	1	7	7	3.67	3.25	1.4	1	12	1.44	3
1	1	3	1	8	4	3.5	3.2	1	1	15	2.26	3
2	1	3	1	3	6	3	2.2	1.25	1.75	13	1.16	3
2	2	4	1	8	7	3.67	3.6	1	1.25	24	2.1	6
2	2	1	1	6	6	3.25	3.4	1.4	1	20	1.64	6
1	2	4	1	6	7	3.5	4	1	1.25	24	1.91	6
2	2	4	1	6	5	3.33	2.25	1	1.67	15	1.02	8
2	2	1	1	6	8	3	2.8	1.8	2.25	19	2.02	5
1	1	3	1	7	3	3.25	3.4	1.4	1.75	10	1.27	1
2	2	4	1	6	6	2.67	2.6	2	1.75	15	1.97	6
2	2	4	1	7	5	3.25	3	1.4	2.5	25	1.91	6
2	2	4	1	7	5	3.33	2.6	1	1.75	17	1.32	3
1	2	4	1	7	8	3.67	3.4	1	1	16	1.53	5
1	2	1	1	4	2	2.75	2.4	3.4	1.67	28	1.03	7
1	2	3	1	8	8	3.75	3.4	1.8	1.25	24	1.85	3
1	2	1	1	8	6	3.25	2.6	1.2	1.75	27	1.43	5
2	2	1	1	5	3	3.75	3.2	1	1.25	22	1.08	4
1	2	1	1	7	8	1.75	2.2	3	2	24	1.74	6
1	2	4	1	9	8	2.75	2.8	2	2	18	2.16	6
2	2	4	1	6	8	4	4	1.2	1.75	23	1.51	8
2	1	3	1	6	8	4	3.8	1	1.25	17	1.42	6
1	2	4	1	6	7	4	4	1	1.25	32	2.55	6
1	2	1	2	6	8	2.25	2.2	1.8	1	25	1.63	9
2	2	4	1	7	8	3.25	3	1.8	3	26	1.97	6
2	2	1	1	5	8	3	3.6	2	1.75	23	1.57	3
2	2	1	1	8	8	4	4	1.4	1	28	1.15	6
1	2	3	1	7	5	3.5	3	2	1.25	28	1.72	6
1	2	3	1	7	7	3	3.2	1.2	1.25	17	1.6	6
2	2	1	2	8	8	3.25	3.6	2	2	30	1.4	3
2	2	4	1	8	5	3	2.8	1	1.75	30	2.2	9
1	2	3	1	9	7	3	2.4	1.2	1.25	19	1.75	5
2	2	3	1	6	8	3.75	3.4	1	1.75	37	1.62	5
2	2	3	1	5	7	3	2.75	2	1.5	17	1.16	3
2	2	1	1	6	3	2	2.4	3.2	2	21	1.38	6
1	2	3	1	9	7	3	3.2	2	1	20	1.11	5
2	1	3	1	6	6	3.25	3.4	1.6	2	19	1.31	5
2	2	1	1	7	8	3.5	3.8	1	2	18	1.39	5
1	2	4	1	8	8	3	2.2	1.4	2.25	19	2.55	6
1	2	4	1	6	7	3.5	3.2	1	1.5	41	1.73	5
2	2	3	1	6	8	4	4	1.2	1	23	1.25	1
2	2	3	1	7	8	3.67	3.4	1.2	1.25	23	2.27	5
1	2	1	1	3	8	1.75	1.6	3.8	2	19	0.91	5
1	2	1	1	8	8	3	3	1.4	1.25	21	1.78	6
2	2	1	1	7	8	3	2.8	1	1.25	31	1.44	3
1	2	3	1	7	8	4	3.25	1	1	15	1.78	1
2	1	1	1	6	7	3.25	3.4	1.6	1.75	19	1.54	3
1	2	3	1	6	8	3.25	3.2	1.6	1	13	1.21	1
2	2	1	1	6	8	3.67	4	1	1.33	18	1.15	5
1	2	1	1	1	1	2.25	2	1.8	3	9	0.99	2
1	2	3	1	3	7	2.75	3.6	1.6	1.25	16	1.01	3
2	2	3	1	2	7	3.5	2.8	1	1	15	1.46	2
2	1	3	1	9	8	3.75	3.6	1	1.25	23	1.14	3
1	2	4	1	6	6	2	1.8	2	1	19	0.97	3
2	2	4	1	6	8	3.5	4	1.6	1.5	31	1.33	3
1	2	1	1	3	7	4	4	1.6	1.25	36	1.97	8
2	1	3	1	5	8	3	3	1	1.5	20	1.11	5
1	2	1	1	5	8	2.75	3	2.2	1.5	28	0.89	7
2	1	3	1	7	8	3	2.6	1.4	1.75	16	1.24	1
2	2	3	1	5	8	3	2.6	1.2	1.5	16	0.72	5
1	2	1	1	9	6	3.5	3.4	1	1.25	41	2.3	8
2	2	3	1	5	8	3.75	4	1	1.25	18	0.8	5
1	1	3	1	6	7	2	2.2	2	1.25	33	1.56	2
2	2	1	1	9	8	3.75	3.6	1.6	1	21	1.15	4
1	2	1	1	8	4	3.25	2.2	1.8	1.5	18	1.69	5
2	2	1	1	8	8	3.75	3.4	1	1.75	15	1.36	3
2	2	1	1	6	5	3.5	2.5	1.8	1.25	18	1.25	4
1	2	1	1	4	6	3.5	2.4	1.8	1.75	16	1.6	3
1	2	1	1	5	7	3	3	1.8	1.5	28	1.93	6
2	2	4	1	9	8	3	3.2	1.2	1.25	24	2.11	3
1	2	3	1	8	8	3.5	3.6	1.2	1.25	30	1.65	5
1	2	3	1	9	8	2.75	2.6	1.8	1.5	26	1.88	5
1	2	1	1	4	7	2.25	2	2.2	1.25	28	1.04	4
1	2	1	1	5	8	3.5	3.2	1.2	1.25	19	2.29	5
2	2	3	1	9	8	3.75	4	1	1.25	17	1.55	6
1	2	3	1	9	7	4	3.8	1.4	1	30	1.41	3
2	2	1	1	6	8	3.67	3.8	1.4	1.5	21	1.37	5
1	2	3	1	2	8	4	3.8	1.2	1.75	20	1.36	5
1	2	3	2	6	7	4	4	1	1	21	1.76	3
1	2	3	1	7	7	4	3.6	1	1.25	16	1.38	5
1	2	4	1	6	7	2	2	2.4	1.25	26	1.55	6
2	2	3	1	6	4	3.33	3.2	1	1	18	1.06	3
2	2	3	1	5	8	3	2.8	1.4	2.5	16	0.95	3
1	2	1	1	6	6	3	3	1.6	1	31	1.35	3
1	2	1	1	6	6	3	2.4	1.6	1	19	1.81	5
2	2	3	1	5	5	3	2.8	2	1.5	10	1.36	3
1	2	4	1	8	3	2.75	3	2	1.25	18	1.42	6
1	2	3	1	3	4	3	2.8	1.8	2	18	1.17	3
1	2	3	1	7	8	3.25	3	2	1	14	1.57	3
2	2	3	1	7	8	3.25	3.4	1	2	25	1.97	3
2	2	1	1	9	8	2.5	2.6	2.4	1.25	20	2.26	7
1	2	4	1	8	8	3.67	3.4	1.6	2	31	1.85	7
2	2	1	1	1	8	2.5	3	2	1.5	15	0.77	3
2	2	1	1	6	7	3.5	3.6	1.2	1	21	1.21	6
2	2	3	1	0	3	3.33	2.6	1	1	16	1.19	3
2	1	4	1	8	8	3.75	3.8	1	1	18	2.26	3
1	2	3	1	8	8	2.25	2.25	2.8	1.25	36	1.61	5
1	2	3	1	8	7	2.75	2.6	2	1.5	27	1.18	5
2	2	1	1	6	8	3.75	4	1.4	1	27	1.58	7
2	2	1	1	6	8	4	3.6	1.6	2	25	1.25	3
1	2	2	1	9	8	3.75	3.6	1.6	1	26	1.74	5
2	2	3	1	3	4	3	3	1.4	1.75	21	1.24	3
2	2	3	1	8	7	4	4	1.2	1	22	1.58	5
1	2	4	1	3	8	2.5	2.4	1.8	1.25	15	1.46	3
1	2	3	1	5	4	2.75	2.4	1.4	1.25	18	0.98	6
1	2	1	2	5	7	3	3	1.6	1.25	11	0.33	3
2	2	4	1	4	7	2.75	2.4	3	2	16	0.7	5
1	2	1	1	6	6	3	3.4	1.8	1.25	29	1.48	5
1	2	3	1	7	6	3.5	2.8	1	1	23	1.2	6
2	1	3	1	9	8	2.75	2.2	1.8	1.5	17	1.74	3
1	2	3	1	9	7	3.75	3.8	1	1	26	1.66	3
1	2	4	1	9	8	3.75	3.8	1	1.25	20	1.04	6
1	2	3	1	6	8	2	2.4	2	1.5	18	1.36	5
2	2	4	1	9	7	3.75	3.8	1	1	28	1.45	3
1	2	4	1	5	8	3.25	3.6	1.4	1.25	30	1.37	5
1	2	1	1	4	7	2.75	2.6	2.4	1.75	28	1.34	3
1	2	2	1	8	6	3.25	3	1.6	1.25	24	1.63	6
1	2	4	1	7	8	3.5	3	1	1	16	1.6	4
1	2	4	1	4	7	3.5	3.6	2	1.25	18	1.58	3
2	2	4	1	7	8	3.25	3	1.8	1.5	29	1.65	3
2	2	4	1	9	5	2.5	2.25	2.2	1.5	16	1.37	5
1	1	4	1	6	6	3.25	2.25	2.4	1.5	12	1.37	6
2	2	4	1	5	8	3.5	3.4	1.6	1.5	17	0.74	3
1	2	4	1	7	8	3	2.2	1.8	1.75	27	1.56	3
2	2	3	1	4	4	2	2.2	2.6	2.75	7	1.09	3
2	2	4	1	4	6	3.25	2.5	1.4	2	9	0.89	6
2	2	3	1	8	8	4	3.6	1.2	1.33	21	2.29	5
1	2	4	1	1	7	2.5	2	2.2	2.5	15	0.26	3
1	2	4	1	3	2	2	1.6	1.8	2	8	1.04	2
2	2	4	1	7	8	3.75	3.6	1	1.25	21	1.52	3
2	2	4	1	6	7	2.5	3	2	2.25	15	1.24	3
1	2	4	1	7	4	2.25	2	2.4	2.25	17	1.8	6
2	2	4	1	2	6	2.33	2.4	1.8	2.75	8	1.37	5
2	2	4	1	9	8	4	3.8	1.2	1.25	19	1.71	3
2	1	4	1	7	8	3	2.6	2.2	2	20	1.72	3
1	2	1	1	8	8	4	3.8	1	1	35	2.16	4
1	2	4	1	9	7	3	3.2	2	1	20	2.01	5
1	2	4	1	3	7	2	1.6	3.2	1.75	14	0.65	5
1	1	4	1	8	6	3.5	3.4	1.4	1.75	22	1.64	3
1	1	4	1	6	7	3	3.4	2	1.5	23	1.4	3
1	1	4	1	6	2	3.75	3.2	1	1.5	15	1.98	6
2	2	3	2	8	6	2.75	2.6	2	2	12	1.45	5
2	2	4	1	5	1	3.75	3.2	1	1.5	15	1.45	9
1	2	1	1	6	4	3.25	2.8	1.2	3.5	27	1.36	5
1	2	4	1	4	6	3.25	3.4	1.8	2.5	23	0.33	3
1	2	3	1	7	8	3.25	2.5	1	1	14	2.14	5
1	2	4	1	5	2	2.75	2.25	2	2	11	1.47	3
1	2	4	1	7	7	2.75	2.6	2.2	2.75	22	1.52	4
2	2	3	1	8	5	2.75	2.8	2.2	3.5	17	1.25	5
2	2	4	1	6	7	3.5	2.8	1.4	1.25	15	1.96	3
2	2	1	1	7	8	3.25	3.4	1.4	2.33	19	1.29	5
2	2	4	1	9	8	3.5	3.6	1.2	1.75	22	1.5	5
2	2	4	1	5	7	4	3.8	1	1	15	2.01	3
2	2	1	1	3	6	2.25	2.2	1.8	1.25	15	1.02	3
2	2	3	1	6	8	3.25	2.4	1.2	2.5	10	1.1	3
2	1	4	1	2	6	3	2.4	2	1.25	12	1.26	3
1	2	4	1	4	3	3.5	3.25	1.2	1.25	15	0.99	3
1	2	4	1	7	6	3.25	3.4	1.2	1	12	0.65	3
1	2	4	1	8	8	2.75	2.6	1.8	2	29	1.39	4
1	2	4	1	6	8	3	2.6	2	2.5	15	0.96	3
1	2	4	1	5	6	2	2	3	2	10	1.54	3
2	1	3	1	5	8	2.75	2.2	3.2	2.33	14	1.51	2
2	2	4	1	6	8	2.5	1.8	3.6	1.5	14	1.19	5
1	2	4	1	7	4	3.5	4	1.6	1	28	1.34	5
2	2	4	1	7	8	3.5	3.4	1.4	1.25	21	0.8	5
2	2	4	1	8	8	2.25	2.4	1.6	1.75	15	0.98	3
2	2	4	1	8	8	4	3.6	1.2	1.5	34	1.34	6
2	1	3	1	5	8	2.25	2.4	1.6	2	23	1.01	4
1	1	3	1	6	8	2.5	2.4	2.8	1	25	1.39	3
